application_id,arn,card_number,customer_id,transaction_datetime,transaction_amount,description
132112168675396145,894828578,4164489576496979,42502848031,2024-08-29 15:59:20,210.8,Several detail open.
300063673102042479,747531063,4615716416628691,20810289796,2024-08-16 23:16:46,"2,114.39",Protect go network order six.
857963195588132826,918400865,4420228904994556,70117507056,2024-11-28 12:49:02,"2,686.12",Human operation finish.
886804318840816670,913343041,4287479307430357,94308433395,2024-03-31 13:48:47,"3,723.34",Son exactly eye save commercial property.
709414874506939000,756480960,4758913579213240,64529332512,2024-06-06 06:22:50,"1,996.18",Its news chair current from miss those.
251047245188849549,221820467,4790112626875974,35761189230,2024-08-03 08:50:43,95.44,Page value begin protect note feeling.
314457285842673698,704538810,4843231021529676,41022435828,2024-03-12 10:33:15,"3,151.46",Threat town already.
810972777049663230,623064479,4755067261454894,30726998925,2024-12-07 19:28:41,"3,127.16",Down surface answer guess.
782362113860363419,177530824,4045244903355124,21993486828,2024-10-28 02:01:17,"2,400.33",Half somebody interesting.
256825508877232689,177404780,4562059734588229,98279770530,2024-12-10 01:03:43,"1,551.74",Offer ok condition significant idea toward.
592331132326744416,818817539,4600978271918578,63549701023,2024-04-26 18:03:30,"1,875.84",Include fish past size order.
371947886184605431,722702946,4887383569082118,32501797443,2025-03-02 07:50:22,"2,370.7",Partner miss and.
750650988808762327,549201537,4305121563744398,63975262561,2025-01-31 16:40:37,"3,443.95",Simply pass edge.
494090368891791878,979454942,4378612330561554,11774724104,2024-03-27 05:25:16,"4,913.77",Certain both collection.
830708391762929251,561889726,4035795205044551,44932963070,2024-08-27 05:57:51,"4,669.28",Child own know federal sometimes high.
160350327022270509,106348109,4697180453038655,36218451220,2024-11-21 20:29:55,"2,527.09",There instead test early after dog.
187536523660144118,352398713,4541853118492222,22235019531,2024-12-10 06:13:45,455.32,Item field color enter.
341423598237259035,324049071,4568082232499214,60448655651,2024-03-12 01:11:56,"3,880.95",Off none oil conference do arm.
886168172596224781,766211034,4871302296926239,37592144836,2024-08-17 11:02:03,"3,555.07",Environmental would subject sort appear local.
147796741253747611,401774547,4517607023149891,41221812500,2024-08-05 15:10:19,"4,715.69",Rate edge citizen management.
101923434555237116,992793279,4986907849599184,94464652088,2024-09-04 16:34:48,"3,285.46",Down teach avoid church thousand.
283207713406254598,197038533,4759088102175072,33768907455,2024-12-16 17:26:57,756.78,Lawyer walk success admit.
334400742098691726,886091477,4796184114641519,45378645653,2024-09-11 22:51:44,351.86,Ability adult chair.
645061376184370308,270241069,4296401131550704,68089959792,2025-02-06 01:15:49,"2,591.76",Say agree dark.
798106008002414146,894966739,4790502615932440,57705375574,2024-10-03 04:15:33,207.56,Ability environment recent.
208300875105988151,337429284,4092415494272371,61148433685,2024-12-01 15:41:07,"2,192.33",Question city management population once film.
344620056458163567,972560235,4231417272851683,59238854618,2025-03-04 09:43:21,64.83,Blood its agreement.
921778618482168065,920508486,4685869157627912,97325265613,2024-05-27 23:22:54,33.44,No win Democrat.
780651164810864106,387496213,4254736095123158,39697276689,2024-12-13 23:44:15,922.86,Risk scientist take create.
486870733564289014,684671123,4121487380011317,21229218850,2024-11-19 15:18:45,883.41,National evening from become others three.
837069640225453217,468047933,4871954385302928,81544485581,2025-02-26 21:20:09,"2,023.5",Last according while enjoy process military.
342131656549020341,166361662,4559676093424137,68911914626,2024-07-14 21:33:51,"4,693.89",Join boy home threat can.
233860658211476384,765975667,4231158887903333,13915577188,2024-05-02 17:39:02,"3,653.78",Provide each he some school case.
169381950514926753,202909333,4390700480743512,81026797156,2024-05-18 01:05:47,388.23,Because fill begin alone in single.
897270546385989234,889884871,4232381341646293,96959200174,2024-04-16 06:00:51,131.8,Age scene movie fast record.
662914818947530285,881467157,4597110062154107,92015839271,2024-03-16 05:53:16,"2,278.06",Run available about.
132695304934561456,845277621,4367406845228848,16678001737,2024-09-04 06:18:51,169.96,Cell what write me.
935309533834525252,517833470,4259657213991034,57424955407,2024-10-04 07:13:05,"4,102.06",Deal little inside.
202795186511726069,584730969,4048967590984411,16238385352,2024-06-21 10:24:03,"2,648.03",True before speech suggest.
750668728777775739,901215710,4744259118877260,37908623485,2024-11-29 08:04:09,"3,027.53",Tv nature term development.
412484814403678033,492656708,4947189065747171,36306888696,2025-01-05 15:48:33,"3,897.8",Full conference edge.
650865359965505962,913423408,4804500477724602,21404613387,2024-12-20 07:47:26,"4,045.23",Must fast end.
692673362216038782,768819218,4402062318831746,71101835585,2024-03-19 00:46:01,91.94,And matter recognize carry structure as.
263442335020458282,677600070,4491273316648378,79005148708,2024-07-11 20:11:53,"3,699.32",Possible grow culture suddenly to up.
665636406843666415,704248555,4773501568308062,61340765083,2025-02-10 21:15:22,"2,426.76",Need financial authority enough.
699609386050055338,371176741,4851509645779739,88025035116,2024-03-17 12:54:20,"4,750.01",Number east view.
922362195833923270,408824304,4743435280333842,15679982281,2024-10-15 05:59:41,"2,693.25",Sister brother such natural speech air.
119274486132314852,725088851,4566639308929994,95824221392,2024-06-11 04:49:25,"4,669.46",Call practice eight.
338126396165462880,850970980,4576783924973677,78126204826,2024-08-04 06:54:34,"2,970.75",Cultural hand join heart.
864882136020447483,617355024,4038156189300518,79999718285,2025-03-03 22:43:23,"2,248.34",Industry human black add fight beat.
115822466920677287,880976089,4309276015543628,34638072072,2025-01-31 20:59:39,"4,415.96",Wind officer decision.
388998303693386247,177576511,4237277176711399,96320514330,2024-06-10 15:01:46,"1,296.4",Explain describe late.
979835942465784122,620575704,4020414966497183,53779168667,2024-04-25 06:43:21,"4,971.6",Industry Democrat conference very.
184534731257306545,186751399,4402114718782787,18540945132,2024-12-11 21:20:08,619.69,Throughout tonight capital give mouth.
580806081524192783,432711710,4766467992505989,34931653889,2024-04-12 09:32:55,"2,622.48",Personal former leader professional early decade.
881585459996269551,272325236,4706171199279496,57162263301,2024-08-07 17:29:16,428.52,Should compare meet kind stock.
669037236536607752,514269060,4264204451670591,46350180388,2024-04-05 17:02:55,"2,535.31",Little nation record close.
640852883559738499,452524633,4593862673992515,86415535687,2025-02-28 16:56:05,"4,841.65",None allow American hotel certain.
450092866759594795,340713983,4555776710076502,88537255323,2024-12-14 19:50:55,"2,209.29",Receive decide notice accept exactly.
920606906731264800,977944255,4048901132287595,48621066620,2024-10-09 20:22:45,826.57,Somebody toward environment Mrs.
649074454304361390,252969603,4689926222946887,94363935938,2025-02-21 09:33:53,"4,032.41",Law measure ago free democratic.
941064749157976558,477485840,4867553070557352,33668746421,2025-01-19 03:49:29,"3,464.22",Whether huge debate occur.
197837907157614242,993782869,4642484942144777,89219112855,2024-11-01 19:51:16,581.79,Not development sell.
541350144873725879,250561406,4819516081733048,67040940373,2025-01-25 09:36:21,"2,227.68",When size issue space sell race.
105851805201253213,293940586,4549158502355072,93805292910,2024-12-31 16:33:01,"4,326.99",Sell scene whole audience.
508170266559363943,282664818,4935137629532518,70839668552,2024-06-25 10:32:31,"1,380.39",Accept that those.
285611122360317059,531385176,4056951569935769,93488771269,2024-05-21 18:54:54,"2,227.32",Production despite number seek.
225667068689034690,385043821,4350929114301227,82514485245,2024-12-16 00:06:53,"4,328.93",Respond interesting friend most.
824414272952304731,875987156,4467532610319683,27786689665,2024-05-25 14:05:56,"2,602.77",Enough recognize resource.
511615245393697227,961620610,4284567303463217,39357098522,2025-01-04 06:53:21,"4,624.41",Citizen then perform usually.
302515569784491538,372936486,4557826277623424,23644152874,2024-03-30 00:26:12,"2,908.42",Art strategy authority good.
571112999023693179,579633285,4821869483233562,30500108423,2024-06-05 13:56:57,567.55,Relationship might total admit task.
688459595636105958,662284567,4252101404210281,98958926393,2024-08-27 10:47:15,"4,886.98",Service hit center do surface.
316309897348728098,561838451,4935508972924421,74474101356,2024-12-06 19:37:23,"2,453.55",Themselves of fly beat fast.
425605623218724053,702736837,4083311688080053,88897672561,2025-02-21 10:26:26,"1,951.15",Season north high alone use thus.
555411554809919655,701835963,4028354240174665,59922720930,2024-10-06 01:29:33,"3,739.22",Baby professional thus look.
958289948794145021,835885555,4877710905351736,13947047876,2024-06-17 06:14:42,"2,279.83",Force top southern help necessary likely.
357775661915730076,701924416,4086973006045535,91482477194,2024-03-18 16:05:38,"1,578.79",And type certain cell.
629041737614602616,778842914,4677367090056398,82100653768,2025-02-09 18:10:34,"1,564.52",Administration card movie tax up.
988671401316652667,321649470,4347026886125888,29388263628,2024-09-10 16:22:00,"4,643.42",Authority center so answer.
580936899793354702,627143242,4992697838620834,83864313871,2024-11-24 07:28:23,"1,032.59",Player rule attorney huge perform.
653460032148124432,233229405,4445696730679578,10388487897,2025-02-14 05:48:41,"1,714.37",Too itself career old speak.
319900472206527807,803393821,4258160778630080,55278720227,2024-04-19 21:29:06,"2,050.23",Meet business choose phone create.
121539862172481595,539328194,4865487065525953,44739370333,2024-06-04 01:15:26,"4,032.39",Improve day money.
899321242473393003,950567708,4293701831465712,60576016778,2024-12-23 03:49:27,"2,270.49",From game understand.
259585204107685874,361485630,4732830567849226,99562987465,2024-07-25 18:46:48,"4,062.78",Somebody our wish become.
225631422258769294,336014741,4416702762410141,78171915502,2025-01-24 02:00:12,"4,243.47",Shoulder culture you.
148283487715969813,562192022,4704592693183789,94522807510,2024-11-30 23:38:27,"3,184.21",Water admit unit alone answer organization.
997063954914726443,143617810,4164143889982213,16678548383,2024-05-29 02:45:15,84.68,But institution land use sort day.
265689226950842189,479306734,4305132930642918,31866328683,2025-01-26 10:28:47,"2,014.28",Important paper simply explain.
399295578168407937,806062070,4851185900841207,70074839896,2024-10-26 10:37:32,"3,148.29",Lot start side power claim service.
172814866095938806,693390170,4381374364896191,21864261838,2024-07-24 16:18:42,"3,803.0",Six deep fast spring.
805416776609609643,235998408,4346779916515673,82031578571,2025-01-03 08:18:13,709.46,Identify physical research hotel reduce tax.
211654229384160793,249716384,4101972795946052,45784979320,2024-09-17 09:13:05,"3,727.22",Ability section any.
457488389523330686,381627536,4476811885952140,78402717743,2024-04-23 03:59:54,"4,711.06",Will property music car course hospital.
223363157593322274,324800965,4970327116150413,53247915374,2024-11-22 03:16:06,"4,512.2",Management pressure form follow.
131497029858699580,583092749,4728315719379872,75762367342,2024-04-03 02:07:42,"2,521.04",Next guy remember film right.
863927287311397551,236347140,4337520899020930,21659449718,2025-01-29 14:49:18,"3,808.65",Popular same available return either.
439748160631246472,395741485,4027348254455409,69216835836,2024-07-18 17:01:21,"3,033.57",Still Republican computer.
585684255838072808,676290272,4623776481778730,94483957452,2025-02-05 00:31:42,"2,981.49",School figure change experience once it.
485238159984676183,187219812,4014802387464303,25619445335,2024-12-23 12:13:32,"2,727.53",Order smile society.
819306192023378664,298252989,4097686978452334,45101454961,2024-10-25 14:33:27,786.78,Campaign daughter case.
558402900051403717,792854992,4960648865820738,95639289890,2024-08-17 13:09:06,"2,379.1",Themselves cup recent within.
219050974974622569,903585602,4699136770673838,17368435572,2024-03-29 11:25:46,879.79,Agency life fact such skill.
863380542366359013,386756671,4210754280541962,71715498854,2024-12-07 18:06:38,"3,061.24",Try stop image some.
792852916430004736,137649836,4941088382764511,37516436552,2024-11-10 11:53:46,807.26,Forget program keep high approach enter.
538657627951678810,766782093,4782298976972261,60313991789,2024-03-19 09:13:40,"4,214.63",Spring behind road able political save.
636235923187307817,788458782,4738836415510831,16476043144,2024-07-12 04:33:52,"3,634.9",Since book case offer travel always.
802108244266581840,842596961,4308591497730126,12065445997,2024-12-10 14:38:44,"2,942.4",Food find past off speech.
327772781872415092,633884081,4097813672348960,27844791152,2024-11-14 19:11:05,"1,428.86",Clear option budget.
977983856055912614,420129609,4279096790415388,65273940174,2024-10-03 21:44:25,"4,397.58",Fight serve chair free fish college.
921306369536045023,874578529,4075353331808399,44723203346,2024-06-01 23:29:46,"3,923.87",Treatment while lay think.
749297684835339036,895289620,4212422781896313,99410551163,2025-01-02 01:27:38,"2,111.5",Bad election hope.
428349793931167131,215365753,4424056551605274,63250225776,2025-02-03 16:14:34,953.43,Concern field month wonder event risk.
324580210546940513,464245676,4622199484117296,69049784280,2024-10-19 04:42:07,"2,654.95",Condition identify sure.
471913534412380725,339985017,4365392587402191,27247705984,2024-11-15 18:02:42,"1,105.01",Draw surface civil color doctor reflect.
670946110471281787,252880211,4607876219661271,13470843842,2025-02-03 03:24:23,"2,809.97",Single many every.
136982301559065555,463963603,4849943452045501,34876000551,2024-06-30 17:37:25,"1,394.58",House our street less candidate drive.
520625410398458884,143223779,4840741030777176,77949405951,2024-05-18 14:33:31,"4,723.25",Understand although special major these cup.
497568148034251896,642438355,4623751592189887,14025088173,2025-02-08 18:56:01,"2,602.43",Art free town kind.
334211246612663096,216977652,4565244711415532,65240470056,2024-12-22 07:46:50,"4,954.24",Week head growth sister model.
611655533914802273,902152326,4339511807022264,54379457444,2024-08-22 13:15:55,821.64,Those child sit.
967332080064359117,316374571,4441359595232025,48764636553,2025-01-11 09:16:45,"3,752.12",Security tonight left.
941537751063431576,285701425,4853937595509582,14640451782,2024-09-24 03:56:32,"1,701.37",Meet behavior role piece.
530557625339578498,894790111,4304443479827930,33880884076,2024-12-04 00:09:54,"2,079.28",Yes court agree design.
229082345962686345,865061833,4534662380167605,44467253235,2024-08-01 07:02:47,"3,333.12",Away cell role.
156412151150080259,188769870,4781396514700904,99267476227,2025-01-27 03:38:34,"1,991.41",Body scientist heavy guess.
957889505563900075,994182286,4847879601691526,97602481935,2024-08-05 21:41:21,992.93,Example particularly impact plan impact serve.
993587955312286094,487832103,4206727809442348,36045404467,2025-02-01 15:21:15,"4,432.35",Size dream capital develop poor.
176778682910247880,418464686,4149506551306491,58458944834,2024-08-29 04:14:14,"1,018.26",Leg trouble free lot sell.
281315272507189321,779588596,4393012445555446,81824823006,2024-04-01 09:56:02,459.11,Pm measure senior.
699094963840793538,532201187,4905780825071710,55797479487,2024-09-29 18:59:15,"2,771.61",Commercial character north phone discover across.
814645062519360749,139934433,4635680401132471,41146322362,2024-07-26 08:14:32,"2,012.58",Citizen friend adult remember.
544935223167198451,233656623,4751045371300268,72145917576,2024-09-10 20:48:12,"3,431.57",What fast also center.
995220076948951516,614188105,4079069532178467,92229472333,2024-06-14 09:14:16,900.92,Production degree office.
731349398276407069,694586899,4271789167324468,63996886180,2024-12-31 17:23:10,"4,439.47",Officer probably happen decade.
748493793972244920,467625385,4913044794284345,93651115794,2024-12-02 09:49:55,"2,772.15",Mind debate bit generation.
134197197823850823,466453944,4543675045011181,93598434891,2024-04-25 23:44:25,"3,577.66",Inside modern any imagine unit together.
337080545175439201,840891304,4372855082098525,58061882399,2024-09-07 10:50:51,"4,044.13",Behind goal computer by.
893757508871052189,459905671,4535045451450465,39454673189,2025-01-06 03:20:55,"2,113.77",Second writer the box son.
134595363335498799,136227928,4941620909701913,33712531992,2024-12-13 14:05:00,"1,513.71",Much heart turn save follow ago.
443157143997867476,216132000,4721961932744512,75594306464,2024-04-29 10:03:24,"4,815.7",Rule American sense must it.
269968256758996934,645614199,4224743619075291,60344680067,2024-06-04 17:28:37,125.92,Form particular save expect forward.
555978999262574095,349942503,4661097720849601,50543952553,2024-08-09 16:45:56,"2,269.72",Meet activity same.
259759070226521730,687520532,4872914348531806,24763924323,2024-07-12 06:55:54,"1,363.54",Course response form leg effort national.
542995132560529911,260943047,4299875444044033,99370187006,2024-12-08 07:31:47,"1,195.18",Within soon exactly.
561793705403585984,916325049,4651565482327497,47659937548,2024-04-21 16:40:45,"3,466.35",Send real high knowledge describe.
674670809599262835,849384472,4080994053914320,66471425140,2024-08-02 14:52:18,"4,104.23",Born plan leave.
111190885895609679,178723885,4089994536953045,63525543016,2024-12-07 20:48:22,"1,556.09",Trade key education base.
665873564912313474,553483528,4848033552929407,12578458954,2024-08-29 14:43:48,"1,543.74",Trip yes win language hospital.
908233855727134104,203161393,4007524685023768,72864800212,2024-09-08 17:56:12,"3,351.56",Adult choice officer.
559544060075201362,518203182,4414401289247050,76597102044,2024-03-24 13:01:08,"4,230.24",Service whole herself character lose quite.
886248764331552244,698375759,4649011750268878,56318648677,2024-05-08 13:58:47,"4,855.34",Issue chance evening sing.
943964065317299285,316399224,4777739706301310,24986579480,2024-09-27 03:29:12,"1,026.55",Charge boy arm over.
456382993804788786,142171939,4937171218788940,22252802153,2024-07-11 16:27:49,"1,863.45",Turn south drug.
846454194247594708,354576056,4329170829230611,89356754096,2024-06-14 18:43:43,"3,118.78",Various people training.
485398940636737064,938190881,4355177381765287,50079337085,2024-12-01 12:08:27,"4,089.7",Glass just court movement stop wind.
962902072042974954,401397101,4780358758879365,76691617234,2024-05-13 21:05:37,"2,620.63",Front nor far.
110399213350987312,825884830,4993641979084037,17934758241,2024-06-20 07:51:56,746.16,Indeed art though middle with next.
249375656688516754,387086528,4337225192597507,93014238345,2025-01-29 11:15:44,"1,141.97",Indicate cell police.
181668275921498295,895674353,4849790277159433,90314805898,2024-07-01 06:34:14,828.94,Whom tough together woman she difference.
147493689601166673,532809772,4431594107975479,11713439864,2025-03-05 06:17:35,"1,581.89",Car water movie the single finish.
883573947968015355,579484781,4909132036493455,50201554209,2025-01-30 19:33:19,"1,788.87",Control politics house charge.
161500592920328614,250030537,4862058504472256,98457473960,2024-11-29 15:07:38,"4,037.31",Although officer admit.
758217462776803932,679865941,4755428626440236,57544547173,2025-02-01 16:58:28,"1,246.83",Business poor he special morning.
874203278675183849,707117332,4246325376693385,97314430683,2024-09-24 09:08:18,"4,617.44",Beyond responsibility television sit book.
788877506570465239,386081251,4201052898997846,12973743482,2024-05-31 09:23:48,"1,187.99",He nature design.
922068241567470957,737726714,4147326062828194,42528546454,2024-04-04 13:25:05,"2,468.25",Contain everyone tend Mrs.
555745312724276764,446992232,4777392410135556,11243376602,2024-06-14 14:27:07,"4,755.36",Radio north difficult more kitchen.
416578905491973007,232487931,4208676321465121,15325083052,2024-06-07 07:20:11,"3,702.42",Trouble instead thus.
797737591907443179,186120989,4964763692195182,14906643182,2025-01-07 21:47:43,"1,969.69",East somebody them sense modern.
186327124243468843,278909366,4643881832651887,20161521249,2025-02-25 10:36:56,"4,882.42",Success ask rock available.
595956542039514258,832124555,4477256258524739,89317040735,2024-12-14 19:39:18,"2,914.0",Pressure ahead send chance lose budget.
407911613302733203,524358965,4275590400694972,17953410005,2024-07-31 18:53:10,"4,535.82",Treat outside analysis price.
399877207308922061,809594760,4687142170274544,61798074434,2025-02-07 16:30:53,"1,485.41",Federal adult interesting group yet.
805648773161155397,173729028,4787344405220826,54332955921,2024-08-05 19:13:02,"3,937.12",Section region window.
475408951180571290,659075295,4909599636065398,35329542636,2024-08-23 00:39:15,"4,405.45",Family pull else nothing.
159408584535576293,872475884,4470261043301812,85528466338,2025-02-13 14:19:05,"2,077.14",Present single loss contain.
541883980394111921,868454599,4311351670235582,56872841747,2024-12-01 01:31:45,"3,726.8",Sign try their interest.
656025072034189539,736911652,4109128153827739,96538389201,2025-01-18 00:52:44,"1,500.12",Perform without step indeed individual think attention.
770733014672414536,762261842,4231643680276367,42385579997,2024-05-31 05:29:27,477.2,Baby young use marriage among.
858617501567144553,306904908,4589052438983936,37647695504,2024-09-10 17:38:12,"1,957.8",Power service camera.
160271236691597758,369529879,4054974274233728,62247749998,2025-02-26 13:13:28,965.06,Common structure yes cost decision.
288041205262983531,263586778,4488640165324068,67586212201,2024-04-21 02:02:54,"3,710.49",Shoulder floor scene few.
104727435383681581,277025153,4416729582965814,58541747706,2024-05-30 14:30:07,681.14,War staff top house.
248530809675516873,723812613,4492238794917354,16624357124,2025-03-08 00:05:44,"3,343.85",Shoulder system shake have.
912394364478114501,368731505,4295199216506416,20656458526,2024-07-12 16:25:14,"2,877.55",Smile human appear field.
627516989985350533,288713337,4664299513358793,25638449461,2024-05-15 16:49:10,"4,459.88",Deep receive sometimes quickly be task.
657274245379078930,175290100,4825361608842648,96361182202,2024-07-19 10:27:49,"1,672.15",Success case same necessary.
644744302847027802,253174371,4374915116227157,85229292024,2025-01-23 21:30:52,440.36,Answer care home your age front thus.
248304566408410633,160238917,4528578626635205,76119597716,2024-04-21 06:29:05,"4,141.66",Cover fact could sport where.
355529065155153732,176236472,4558033158832971,51200124928,2024-11-24 14:53:56,467.3,Anything interest his close figure.
106615026079580822,765070221,4568449353661429,39990573284,2024-10-24 06:26:56,"1,578.15",Officer player perhaps stop travel land.
397588425517177238,264849811,4594890348276880,60805262386,2025-01-09 23:15:16,"2,967.3",Focus art could name itself wind.
794163669780502508,478480982,4290636544784160,21161958564,2024-05-01 18:16:46,"3,774.96",Loss end although animal figure.
324420746166319968,512835051,4453006201231249,85208297806,2024-12-22 10:03:40,936.2,Make under TV character place.
848094082224223029,808696392,4690014115153601,47658391756,2024-09-05 18:40:10,191.68,Section public talk second then.
268804581303227355,629583066,4820655383355030,85181521225,2024-10-09 18:56:53,"2,136.22",List military wish price girl.
665498104708201308,369125467,4355795325462172,24871366510,2024-04-19 07:52:04,"1,860.4",Call month common.
660534675926087617,410300830,4765205096413697,91632872534,2024-06-08 02:14:57,"1,457.33",Beautiful admit general.
532039732694531825,512101569,4088462290261675,42161277286,2024-11-27 12:13:37,"2,759.46",Story story raise.
365414676185952071,680429714,4455853208405021,12952611555,2024-07-04 23:32:58,422.53,Whatever word customer plan.
602869194903311651,353302362,4235374375112842,73515378475,2025-01-23 03:38:38,"4,178.94",Later turn ask magazine view similar.
503995503023978098,156079091,4576979075121468,95500212732,2024-09-07 03:02:03,"4,886.92",Help away most determine soldier.
622199190471562675,227476410,4194128043933768,50849838357,2024-10-22 20:03:45,"3,955.46",Modern chance interview during.
965332462967524919,361823177,4299491318164897,20426428164,2024-07-22 19:29:17,"4,259.12",And ground world west.
134732339488062529,395733257,4049519297007324,45413509362,2024-04-03 16:28:58,"2,593.25",Everyone two director return fish.
515362310996682452,941640538,4218393419099501,42742748332,2024-04-24 13:49:50,"3,885.36",Performance mother let.
108080799434674577,503170253,4762219711501409,11020004183,2024-03-29 01:37:35,"2,713.13",Think condition billion recent tell whom.
868958348619855803,214448929,4281041357592548,29707624689,2024-04-24 08:11:19,"4,339.39",Would computer able parent.
609619625912869574,699323166,4975313797434008,31590576425,2024-08-28 11:49:02,"1,411.97",Admit maintain lot.
110900017006238792,999038506,4454135078345417,62455699997,2024-08-29 23:03:32,"4,656.33",Investment live throughout.
818887626263671840,537697892,4541475308985599,94626427467,2024-06-03 03:16:28,"2,192.42",Property television experience.
117785157874184428,401370038,4187030152960997,68939564043,2024-11-05 09:46:40,"4,183.71",Major no ten like although.
817878339714943317,734301029,4961551717659495,11510239761,2024-07-08 21:49:51,"4,799.47",Air story heavy.
679513679335788274,636073967,4106224765202768,29583788122,2024-12-27 20:56:08,"1,577.71",High data better entire.
232499632822366651,504939483,4556078983175445,60342004525,2024-09-20 12:12:21,553.57,Today statement first nor space.
949051705470153459,841275820,4233670577088991,27927074785,2025-02-03 16:22:29,"1,478.98",Decide company environment range education PM.
642494023304666049,224645408,4414628380620278,45053368842,2024-03-30 15:45:07,"2,286.14",Hospital window too available adult.
111506697830069744,384908692,4989691949895588,65517776713,2025-01-02 15:50:40,"2,687.86",Four catch staff away.
702407899514715390,650825225,4682106296606736,95492779581,2024-03-15 18:29:10,"2,867.38",Will money season friend daughter.
433800653850606437,918067982,4683918587597542,62184153514,2024-11-11 13:03:04,"2,196.52",Heavy across trade.
485557158634171115,332580283,4034557607939759,29681203106,2024-03-09 19:02:40,"1,359.24",Reach professional will discuss exactly enjoy.
583262178043515452,509978860,4708415050240305,50468059280,2024-03-26 15:51:56,"4,214.31",Believe child college bar.
526738883514046702,461453127,4360436569169347,24625660083,2024-05-02 14:47:59,"3,578.43",Either investment finally yard often contain.
784969362306086922,877736222,4968099212960540,35320029771,2025-02-07 12:29:11,"2,435.11",However point painting big five position.
873801948717121345,558258228,4470566952905795,88784460044,2024-10-07 19:19:37,"1,771.12",Million cultural crime miss.
573713226222296162,477412114,4991222069119025,32045495920,2025-01-02 11:23:20,"2,995.12",Southern also day.
405199721351357361,156768159,4119254973714069,41553407227,2024-07-14 02:55:51,"4,242.48",Especially difficult law authority.
556259291005976123,779874826,4031067936468663,85426130631,2024-03-26 10:32:52,"1,092.8",Business something us coach.
330113036928398770,481870911,4440081584938278,45914679449,2024-08-20 19:31:20,"3,994.95",Never chair talk.
579811175579768332,298630279,4525108889356514,11977028984,2024-03-20 19:54:42,"4,253.02",Long speak heart heart trade beyond.
209149820533715201,960414253,4828229285444243,43599396939,2024-11-07 08:29:02,879.36,Win trip college else law eat.
766170188828342210,434466003,4007939353755394,92883511874,2024-07-31 06:18:15,"1,633.77",Test interview main seat.
129081781381542177,642841451,4518742232301253,55880294528,2024-05-31 05:10:23,370.2,Without Democrat particular show effect.
683424669297497308,143239073,4104511953781021,14757420235,2024-12-01 02:52:17,"1,271.57",Fight TV property great.
320779385425071979,673673520,4470001006699699,56087646878,2024-07-18 13:07:58,"2,176.48",Out enter morning office difference.
658939947870039747,283901751,4110458054416408,66408710239,2024-07-27 21:43:32,"1,121.34",Set red smile.
305744232159079452,269914068,4119948480958313,41864006935,2024-08-11 05:34:12,"4,367.54",International type finish.
975316484082650840,745960195,4356594394706877,57240356178,2024-04-21 05:58:23,"2,966.83",Probably mention computer order up.
137672837767447304,222799441,4351041652862898,18191537343,2024-05-30 08:21:47,"3,493.82",Bag feeling hospital able community.
512722218166301002,613219033,4296520810830200,17196926530,2024-10-13 04:53:25,"2,031.27",Require clearly respond anyone simple.
480554612453176697,608642239,4012739508655371,70265542702,2025-02-26 16:04:00,"4,786.38",Area specific Mrs.
473577461156907418,504740644,4348864259276246,94221188874,2024-10-17 18:14:40,"3,075.98",Head north approach section social.
295340677234968318,415191863,4447304758385784,63954854544,2024-05-10 09:44:49,"4,801.96",Opportunity pass environmental direction source.
987867263805840136,427543002,4333265353745747,60143158414,2024-08-14 09:52:48,"4,251.04",Whom product themselves again house budget.
112417726017574506,665464832,4210809021830916,80503321000,2024-06-19 05:21:42,452.95,Himself stage yes mouth each.
836056870693439692,707227511,4762599375290534,96424219945,2024-08-03 23:58:28,"2,410.63",Road similar party include fly position.
480251475128422670,894156097,4631207292528817,93200119589,2024-06-19 23:06:05,"4,393.39",Then visit each send alone blue.
665223870504279052,429979323,4199693117234612,48459293693,2024-11-21 12:25:05,802.42,Almost follow account.
811900926587875127,456579230,4766036234497857,61307098041,2024-05-13 21:13:29,"3,937.05",Think series stage especially yeah evidence.
111866495498753548,733197004,4061979825508131,19188594199,2024-06-09 20:49:34,658.22,Reason night realize.
753675036435342513,450147904,4781161035783536,93273508170,2024-04-20 15:31:11,"1,560.66",This east do.
902086349982196174,365282230,4772312869118767,76045145331,2024-09-16 15:11:35,"2,320.73",Appear toward top day.
801740017547000026,834840039,4322290353651391,36755365472,2024-07-25 19:48:22,"3,293.78",Far cup happen.
876324237881903550,915825913,4499917987741811,55874346292,2025-03-08 05:34:24,"1,932.32",Industry force opportunity read fear government.
293288080543525191,261991137,4147101112067337,79539397217,2025-03-08 06:30:43,507.61,Nice stage pull suddenly first.
972887405197543053,947670119,4898474952339384,64700245591,2024-05-09 16:26:42,"4,977.43",Start owner perhaps.
732575794546027303,798022906,4392527973333578,75453474211,2024-07-21 12:31:42,"2,178.6",No recently born majority again able.
146599700802527623,100231985,4149493859542269,91004992003,2025-02-05 06:27:08,"1,894.8",Catch discover build.
287961441172739914,739138736,4272135383369839,69191046709,2024-11-05 02:03:46,797.25,Live quite simple man others mind.
966313065536824673,177475588,4206129971728325,65556174959,2024-06-21 03:37:35,"1,517.74",More almost Mrs each.
569555778952399163,680733116,4312223543166444,26347732196,2024-04-18 22:29:16,"3,497.05",Travel mouth box picture mention.
315474007933377758,982242528,4112943328604549,57298959198,2025-02-04 08:28:37,"4,734.36",Country fill range general.
